"","x"
"1276",4769.7952638044
"1277",5566.05509143877
"1278",1839.41803406924
"1279",9607.85875661787
"1280",2996.80702063843
"1281",2258.75010403494
"1282",1114.0909868603
"1283",3414.11700113726
"1284",16420.9954690274
"1285",2735.99977280601
"1286",8673.61509229893
"1287",5248.06777608204
"1288",4461.94978727305
"1289",6716.29510171024
"1290",5227.36495953608
"1291",3748.15883411372
"1292",1163.6063689366
"1293",9351.22842534002
"1294",3138.36614597948
"1295",8100.73840700301
"1296",2297.38049364338
"1297",2341.84633305574
"1298",911.867403231449
"1299",1790.09489004192
"1300",10891.2100140613
"1301",2556.44471681023
"1302",209.632692858577
"1303",3481.78006847866
"1304",3615.24629392628
"1305",113.434696787607
"1306",10252.8277282279
"1307",1636.77705917507
"1308",688.83216109693
"1309",1854.47089839727
"1310",3012.91820579175
"1311",14996.3700231184
"1312",3633.89670524403
"1313",6453.53972883829
"1314",973.914667703543
"1315",311.021363111267
"1316",1535.78393782179
"1317",4369.70780900026
"1318",3878.22175694907
"1319",7554.19936609976
"1320",2337.99543475328
"1321",5697.15350838312
"1322",5861.4100947659
"1323",12366.1472579292
"1324",5124.96270832229
"1325",4503.51906305456
"1326",2340.59299638772
"1327",981.924041795234
"1328",957.058363904556
"1329",1304.1785840566
"1330",289.600738324225
"1331",1440.10571452479
"1332",6033.06698274422
"1333",1548.23912124801
"1334",91.8420240096121
"1335",1018.76167270044
"1336",3430.32686025802
"1337",655.610787992676
"1338",7820.15202524972
"1339",7394.29074608
"1340",1146.03482186794
"1341",2043.71950744341
"1342",2569.72235091968
"1343",80.9285432721178
"1344",170.009578277787
"1345",366.113744540295
"1346",545.220497224661
"1347",2850.82892811203
"1348",237.651243158522
"1349",8299.18863209796
"1350",4621.47887428732
"1351",7442.99619129334
"1352",843.838029541075
"1353",260.168551467359
"1354",1263.57475606104
"1355",1698.45023192465
"1356",148.972316702943
"1357",360.442070946865
"1358",723.870655832191
"1359",6063.09641745496
"1360",2850.24125735863
"1361",4985.81828521498
"1362",3710.17795662983
"1363",1477.3167281722
"1364",5090.18844516424
"1365",6788.86434035309
"1366",12082.650977418
"1367",156.079641105442
"1368",15171.3433713215
"1369",4758.61239983658
"1370",3062.47140069712
"1371",15325.1732008201
"1372",8145.31133157722
"1373",1861.21369091173
"1374",3064.94585061117
"1375",7125.77326181245
"1376",547.567196190357
"1377",8626.80910113168
"1378",2204.60822805762
"1379",954.59749456495
"1380",1635.36712372055
"1381",6440.50898623276
"1382",1739.34275064851
"1383",2390.48486871922
"1384",2035.47537171592
"1385",1766.36850616584
"1386",4913.32165868886
"1387",992.422296355168
"1388",3076.08910511835
"1389",245.709856972098
"1390",1663.97042660072
"1391",1261.34320192889
"1392",211.241672125955
"1393",6299.38643587171
"1394",2011.18763691435
"1395",887.324484230512
"1396",2835.48045579
"1397",4812.14049620774
"1398",3820.68634657151
"1399",5381.53575084416
"1400",8193.3299571335
"1401",1057.10627200703
"1402",7775.08884473531
"1403",3930.81626081616
"1404",3514.60392883325
"1405",577.299084203939
"1406",4130.65282613937
"1407",1907.14076937487
"1408",12572.2375194681
"1409",2864.06274560495
"1410",2287.27022651583
"1411",3314.06247398391
"1412",1508.19013160173
"1413",653.779378866794
"1414",3710.06531006003
"1415",5379.17105453022
"1416",1957.24044628176
"1417",740.497962041109
"1418",407.102967922886
"1419",3964.92238763376
"1420",233.219140209258
"1421",5860.8325505933
"1422",247.956338959436
"1423",4852.14306634474
"1424",3438.73120209479
"1425",1591.26889891922
"1426",1282.34898050626
"1427",353.974380219976
"1428",2994.39479272469
"1429",2070.61014113078
"1430",2268.48957128823
"1431",6853.35844106285
"1432",60.1168613259991
"1433",416.515017859638
"1434",6743.55497058325
"1435",307.708464471193
"1436",710.349062768122
"1437",77.2727888549735
"1438",73.2817982013027
"1439",1996.37269446005
"1440",530.92947229743
"1441",3087.20720607444
"1442",10847.1944486497
"1443",1384.1477932451
"1444",94.221755862236
"1445",1958.20699601124
"1446",5189.41910319414
"1447",12725.3721077689
"1448",1243.32455452532
"1449",4180.12687922422
"1450",1070.51691040397
"1451",965.11737909168
"1452",12898.5892912201
"1453",4941.89397992225
"1454",958.006188837425
"1455",4068.4064165841
"1456",9494.07753789044
"1457",4073.39161868795
"1458",1314.15896428128
"1459",404.208009824545
"1460",995.681625790894
"1461",3851.30372505291
"1462",1526.22101052354
"1463",2315.20523875763
"1464",8041.65186318469
"1465",1693.27103843292
"1466",1192.71363529169
"1467",2697.87216119459
"1468",2616.17442583628
"1469",5159.29724025057
"1470",397.827088211974
"1471",4374.76450873816
"1472",2292.0394797499
"1473",404.934415310676
"1474",8913.55852864893
"1475",50.1563648382823
"1476",2438.0915579538
"1477",45.3590695141114
"1478",268.87314238896
"1479",3853.43101933905
"1480",9096.54245359413
"1481",7025.08340858134
"1482",456.225730485274
"1483",251.335696231993
"1484",735.548916272819
"1485",695.569301740101
"1486",5447.97070917297
"1487",1611.83091035734
"1488",4778.70494099267
"1489",2744.73572605474
"1490",18715.8254274451
"1491",4064.30330734356
"1492",7433.54307445598
"1493",784.75854670008
"1494",2396.67269076808
"1495",1664.03284606834
"1496",4855.38825364717
"1497",1981.31878394634
"1498",6808.13581299902
"1499",3739.85754001542
"1500",2258.26713101318
